individual_id,sex,source,n_obs,start_date,end_date,duration_days,duration_years,mean_interval_hrs,median_interval_hrs,park_id,wdpa_pid,cluster_id,hr_mcp_area_km2,hr_locoh_area_km2,hr_diameter_km
EM0101,M,CERU,2607,2006-11-03T05:42:56Z,2009-12-05T19:40:58Z,1128.58196759259,3.08988902831648,10.3936942525795,12,Nkasa Rupara,30052,chobe,6064.24945182628,1752.14244464725,119.437204206883
EM0102,M,CERU,2431,2006-11-04T20:06:11Z,2009-12-22T16:14:53Z,1143.839375,3.13166153319644,11.2971790123457,12,Bwabwata,303692,chobe,31726.2621338759,4772.7956865543,314.869688976813
EM0103,M,CERU,1671,2006-11-03T06:34:17Z,2009-01-24T05:29:01Z,812.954675925926,2.22574859938652,11.6831809713906,12,Mudumu,30051,chobe,4553.4173189821,1388.73877217793,121.10666422
EM0106,M,CERU,560,2007-10-27T08:12:57Z,2008-11-08T11:12:12Z,378.124479166667,1.03524840292037,16.234324686941,12.0005555555556,Nungo,555697584,,2778.77073688988,881.261430147086,77.8221903563878
EM0112,M,CERU,1020,2007-11-13T17:36:52Z,2011-06-16T13:26:06Z,1310.82585648148,3.58884560296093,30.8732292007415,12.0083333333333,Kruger National Park,873,limpopo,2831.09129804356,463.487927792037,113.533681964867
EM0115,M,CERU,1478,2008-11-10T14:51:03Z,2010-12-25T20:11:35Z,775.222592592593,2.12244378533222,12.5967110509291,12.0013888888889,Quirimbas,9035_A,,1733.40367683553,529.84918102999,73.1334135236596
EM0120,M,CERU,1661,2008-11-10T09:43:54Z,2011-03-13T01:47:28Z,852.669143518519,2.33448088574543,12.3277466532798,12,Quirimbas,9035_A,,1763.37797091976,552.65965768508,58.2320433667847
EM0135,M,CERU,5099,2004-10-16T23:02:44Z,2006-07-09T07:52:52Z,630.368148148148,1.72585393059041,2.96760210975982,2.00111111111111,Chobe,600,chobe,7534.38471158965,2076.07338204183,126.793018646307
EM0136,M,CERU,7466,2004-10-16T22:58:14Z,2006-07-08T21:40:49Z,629.946238425926,1.72469880472533,2.02527926620525,1.99972222222222,Chobe,600,chobe,7815.92144223003,1401.14052799068,172.313677982938
EM0140,M,CERU,11841,2004-10-24T22:59:19Z,2007-07-19T20:49:08Z,997.909594907407,2.73212756990392,2.02278971940691,2,Okavango Delta,555577555,chobe,9488.67369732776,1633.76469147052,142.04333553896
EM0141,M,CERU,10507,2004-10-16T23:02:12Z,2007-06-18T20:55:19Z,974.911886574074,2.66916327604127,2.22709739936967,2,Chobe,600,chobe,14523.4277931726,1696.66336622092,246.516547292716
EM0145,M,CERU,1503,2003-07-29T23:41:33Z,2005-09-10T04:21:55Z,773.194699074074,2.11689171546632,12.3546423287469,12,Chobe,600,chobe,2938.91397994484,1007.26887629446,83.3701688104411
EM0147,M,CERU,1382,2003-07-28T07:52:04Z,2005-07-03T18:02:33Z,706.423946759259,1.9340833586838,12.2767376699654,12,Chobe,600,chobe,22864.7361669505,5290.41245225445,200.489810471622
EM0149,M,CERU,999,2005-07-16T09:37:49Z,2007-01-27T19:19:53Z,560.404212962963,1.53430311557279,13.476654419951,12,Bwabwata,303692,chobe,3587.51136186985,1047.33805984529,88.6035250630629
EM0152,M,CERU,1388,2003-08-10T02:35:23Z,2005-07-15T04:09:15Z,705.065185185185,1.9303632722387,12.2001185612433,12,Luengue-Luiana National Park,4493,chobe,7650.81958818375,2571.82320029095,120.887840630932
EM0155,M,CERU,1735,2006-08-15T11:03:18Z,2008-08-02T09:47:19Z,717.947233796296,1.9656323991685,9.93698593489683,11.9951388888889,Sioma Ngwezi,1087,chobe,20394.1037477905,2739.76690502015,214.302278789914
EM0156,M,CERU,985,2006-08-16T12:43:25Z,2008-01-31T11:50:03Z,532.962939814815,1.45917300428423,12.9990960930443,12,Sioma Ngwezi,1087,chobe,16538.1424492564,3177.38864620764,204.550371766364
EM0157,M,CERU,1588,2006-08-15T11:01:50Z,2008-06-13T10:55:03Z,667.995289351852,1.8288714287525,10.1020081565497,11.9861111111111,Luengue-Luiana National Park,4493,chobe,12328.0360268878,1887.69487505029,170.032790162731
EM0158,M,CERU,1231,2006-08-18T13:34:25Z,2008-07-12T20:17:47Z,694.280115740741,1.90083536137095,13.5469290876242,12,Mosi oa tunya,2347,chobe,1266.63261049785,344.264433828255,47.5063005127046
EM0159,M,CERU,1050,2006-08-18T12:49:57Z,2008-04-19T09:04:29Z,609.843425925926,1.66966030369863,13.9525664654168,12,Zambezi,2530,chobe,537.184221880615,223.538098050041,29.8038241083403
EM0172,M,CERU,3314,2008-07-14T08:19:52Z,2010-08-11T02:43:25Z,757.766354166667,2.07465120921743,5.48940310896469,4.00166666666667,Fuller,20342,chobe,2704.84212491385,525.816921342552,91.6546257196941
EM0178,M,CERU,1466,2009-08-19T08:43:54Z,2011-09-09T20:49:50Z,751.50412037037,2.05750614748904,12.3113302995829,12,Chobe,600,chobe,1184.04153661453,591.521055296725,45.6890908891157
EM0179,M,CERU,1128,2009-08-13T13:31:41Z,2010-12-25T05:57:40Z,498.684710648148,1.36532432757878,10.6197276446811,8,,,chobe,4817.53853636195,1130.16100752789,118.369171825474
EM0180,M,CERU,2034,2009-08-14T00:29:26Z,2011-07-17T08:47:20Z,702.345763888889,1.92291790250209,8.29134202328251,8,Nxai Pan,601,chobe,6272.35996101396,1170.77528679896,142.892446375123
EM0181,M,CERU,4494,2009-08-13T23:56:08Z,2011-11-03T09:26:45Z,811.396261574074,2.22148189342662,4.33418879986151,1.02361111111111,Makgadikgadi Pans,1224,chobe,13954.7878770265,1602.20793562549,190.215582924187
EM0182,M,CERU,1625,2009-08-14T00:57:54Z,2011-07-17T01:25:43Z,702.01931712963,1.9220241399853,10.3746697112753,8,Nxai Pan,601,chobe,6711.43982124246,1567.0307653662,113.016986600039
EM0187,M,CERU,12248,2010-06-13T22:01:19Z,2011-12-18T14:54:00Z,552.703252314815,1.51321903440059,1.0831124402348,1,Chobe,600,chobe,2132.09846326621,405.01619098992,64.7949340251944
EM0190,M,CERU,13123,2010-07-11T23:58:19Z,2012-02-18T14:24:59Z,586.601851851852,1.60602834182574,1.07288861792748,1,Okavango Delta,555577555,chobe,2168.64905778978,451.162595624315,72.3436294841391
EM0192,M,CERU,11713,2010-09-05T01:33:39Z,2012-02-18T17:58:55Z,531.684212962963,1.45567204096636,1.08951682984214,1,Chobe,600,chobe,4308.48697075754,527.195587102826,101.25056450349
EM0195,M,CERU,11224,2010-10-08T01:03:42Z,2012-02-18T18:37:36Z,498.731875,1.36545345653662,1.0665209836942,1,Okavango Delta,555577555,chobe,14278.6746531752,1020.18367181148,198.342692120011
EM0204,M,CERU,2053,2009-07-02T22:23:00Z,2012-03-31T11:21:27Z,1002.54059027778,2.7448065442239,11.7256209389214,12,Gonarezhou,1104,limpopo,688.591223866268,296.940745776352,38.3625541633886
EM0205,M,CERU,2170,2009-07-02T22:13:00Z,2012-03-31T20:27:53Z,1002.92700231481,2.74586448272365,11.0973942164848,12,Gonarezhou,1104,limpopo,4728.28345984798,1497.49860337323,105.979349850158
EM0206,M,CERU,2172,2009-07-02T22:20:00Z,2012-03-31T10:33:28Z,1002.50935185185,2.74472101807489,11.0825538666257,12,Gonarezhou,1104,limpopo,293.5159649415,128.468666905039,24.7244565768373
EM0207,M,CERU,1967,2009-07-03T04:21:00Z,2012-03-31T07:37:22Z,1002.13636574074,2.74369983775699,12.2336077201311,12,Gonarezhou,1104,limpopo,900.236740309792,286.464346992318,40.2627516731525
EM0208,M,CERU,1726,2009-07-02T22:27:00Z,2011-09-01T02:34:50Z,790.172106481482,2.16337332370015,10.9936988727858,12,Gonarezhou,1104,limpopo,1149.09475083447,162.01289825083,46.8876709412849
EM0210,M,CERU,4988,2016-02-01T05:29:03Z,2018-05-30T13:36:30Z,849.338506944445,2.32536209977945,4.08745220907693,4.00055555555556,Gonarezhou,1104,limpopo,454.962902505589,184.341496878507,30.0718902088694
EM0211,M,CERU,3220,2016-02-01T04:06:03Z,2017-09-20T04:09:47Z,597.002592592593,1.63450401804953,4.45109109109109,4.00027777777778,Gonarezhou,1104,limpopo,946.436914287388,323.7589897736,53.3645609718941
EM0212,M,CERU,3339,2016-08-12T19:06:41Z,2018-03-07T15:04:05Z,571.831527777778,1.56558939843334,4.11143099660475,4.00486111111111,Gonarezhou,1104,limpopo,636.219321341105,183.801088829696,36.4208574545144
EM213,M,CERU,5731,2016-02-01T02:30:19Z,2020-06-14T09:00:00Z,1595.27061342593,4.36761290465688,6.68176173162692,4,Gonarezhou,1104,limpopo,2116.68290299962,547.133274135896,88.3316385975447
EM214,M,CERU,4943,2016-08-13T05:07:21Z,2020-06-12T15:00:00Z,1399.4115625,3.83138004791239,6.79600920679887,4,Gonarezhou,1104,limpopo,832.83098518103,95.6956372074619,59.5322320740375
EM215,M,CERU,4389,2016-10-29T11:08:07Z,2020-06-15T03:00:00Z,1324.66103009259,3.62672424392223,7.24518339157298,4,Gonarezhou,1104,limpopo,1662.66294270116,362.712732029766,67.9282471143005
EM216,M,CERU,3631,2016-08-13T10:06:28Z,2018-05-30T14:10:42Z,655.169606481482,1.79375662281035,4.33169987756351,4.00194444444444,Gonarezhou,1104,limpopo,366.682579434849,111.367806591878,30.0873903877252
EM217,M,CERU,3405,2016-08-20T11:06:29Z,2018-04-12T13:16:37Z,600.09037037037,1.64295789286891,4.23095443269356,4.005,Gonarezhou,1104,limpopo,1071.53033255883,400.846272478643,48.1772672884206
Francesca,F,EA,12799,2017-07-26T15:00:32Z,2021-12-30T23:00:32Z,1618.33333333333,4.43075519050878,3.03484919518675,4,Limpopo,20295,limpopo,2242.88798715382,992.162470536721,68.649355902269
Gail (Charlize),F,EA,32995,2012-04-23T16:41:12Z,2021-12-30T23:00:10Z,3538.2631712963,9.68723660861409,2.57375026099021,1.00833333333333,Klaserie Private Nature Reserve,300443,limpopo,1195.9560321017,305.79042340506,55.6523525460454
Gemma,F,EA,26538,2016-09-17T18:00:32Z,2021-12-30T23:00:18Z,1930.2081712963,5.28462196111238,1.74567570226895,1.00138888888889,Limpopo,20295,limpopo,677.396633201963,288.097332843722,36.4524528359111
General (Barry),M,EA,28603,2008-01-01T00:48:07Z,2021-12-30T23:00:08Z,5112.92501157408,13.9984257674855,4.29026642464785,3.99583333333333,Kruger National Park,873,limpopo,3759.17651604015,1063.34070249624,85.5084774438525
Gower (Estes),M,EA,68997,2008-01-01T00:00:49Z,2021-12-30T23:00:21Z,5112.95800925926,13.9985161102238,1.77852327993249,1.00277777777778,Klaserie Private Nature Reserve,300443,limpopo,1501.77189980589,481.182272255158,48.4528649061347
Ignite,F,EA,22634,2016-08-15T09:00:32Z,2020-01-23T08:00:33Z,1255.95834490741,3.43862654320988,1.33181638659381,1,Klaserie Private Nature Reserve,300443,limpopo,153.273365535,57.8293190636908,16.6135496106513
Jabulani,M,EA,1906,2009-10-10T06:01:25Z,2011-11-13T05:59:26Z,763.998622685185,2.09171423048648,9.62517949839603,8,Kruger National Park,873,limpopo,1206.92360218925,361.832844399512,45.9816592892387
Joan,F,EA,22748,2008-01-01T00:00:50Z,2013-11-26T21:03:07Z,2156.87658564815,5.90520625776358,2.27568637866776,1.00638888888889,Klaserie Private Nature Reserve,300443,limpopo,379.276810135607,160.637957628733,27.0053739560041
Lapajuma,F,EA,71511,2008-01-01T00:00:50Z,2021-08-17T22:00:08Z,4977.91618055556,13.6287917332117,1.67067526686244,1,Klaserie Private Nature Reserve,300443,limpopo,376.12577967725,186.886950606777,25.2938417940536
Mangala,F,EA,7398,2009-07-19T05:47:52Z,2014-11-01T21:18:48Z,1931.64648148148,5.28855983978503,6.26734021299926,4.00972222222222,Kruger National Park,873,limpopo,862.411439267326,235.253065078258,43.0315617319775
Mapimbi,M,EA,7310,2008-10-30T05:00:00Z,2015-03-11T00:20:39Z,2322.80600694444,6.35949625446802,7.62721906781593,4.00972222222222,Kruger National Park,873,limpopo,2636.12999452607,1046.758480336,72.3940789573763
Matambu (Jacques),M,EA,65936,2008-01-01T00:24:00Z,2021-02-01T05:00:32Z,4780.19203703704,13.0874525312445,1.73996525197375,1.00138888888889,Umbabat Private Nature Reserve,555564082,limpopo,888.873280829032,302.363188483097,38.5605673334946
Mondli,M,EA,5540,2009-10-10T20:50:14Z,2014-10-12T15:04:41Z,1827.76003472222,5.00413424975283,7.91952353011976,4.00833333333333,Kruger National Park,873,limpopo,2945.68925175658,685.051854074399,76.9642430987861
Mr Jabari (Henrik_Henry),M,EA,46030,2016-08-15T09:00:32Z,2021-12-30T23:00:07Z,1963.58304398148,5.37599738256395,1.02383265018913,1,Klaserie Private Nature Reserve,300443,limpopo,431.087697333309,99.0137286990349,28.8989624761484
Mumu,F,EA,20691,2019-07-02T11:05:07Z,2021-12-30T23:00:08Z,912.496539351852,2.49827936851979,1.05847834434241,1.00027777777778,Limpopo,20295,limpopo,1996.01128198871,547.355842341019,63.7672719467004
Munghana,M,EA,20699,2019-07-02T14:06:21Z,2021-12-30T23:00:08Z,912.37068287037,2.4979347922529,1.05792329640008,1.00027777777778,Limpopo,20295,limpopo,824.160950657387,233.844965846543,42.871116773338
Nandzika,F,EA,20673,2019-07-03T10:00:08Z,2021-12-30T23:00:20Z,911.541805555556,2.49566544984409,1.05829156991744,1.00027777777778,Limpopo,20295,limpopo,3247.28968687877,974.003256068481,75.2747070947544
Nicky_SA,M,EA,9303,2017-07-26T14:00:32Z,2021-12-30T21:00:56Z,1618.29194444444,4.43064187390676,4.17533935354404,4,Limpopo,20295,limpopo,6196.34845819933,1525.73728839652,107.65666341757
Nwambi,M,EA,4578,2009-07-19T07:29:33Z,2013-07-18T17:18:21Z,1460.40888888889,3.99838162597916,7.65781370621222,8,Kruger National Park,873,limpopo,4267.80836387016,1117.35397921311,105.902746873733
Nwankwimbi,F,EA,11223,2009-07-19T08:53:35Z,2017-08-08T15:21:16Z,2942.26922453704,8.05549411235329,6.29250235153171,4.00944444444444,Kruger National Park,873,limpopo,954.889314050667,317.529695453851,45.5305820443512
Peanuts,M,Kaingo,15389,2022-09-29T09:09:18Z,2025-05-27T09:00:32Z,970.993912037037,2.65843644637108,1.51441733096497,0.168055555555556,Kaingo Private Game Reserve,555570917,limpopo,182.154949895542,37.4077343235342,20.590283109037
Proud,M,EA,71462,2008-01-01T00:00:26Z,2021-12-30T23:00:19Z,5112.95825231482,13.9985167756737,1.71717437561125,1.00166666666667,Umbabat Private Nature Reserve,555564082,limpopo,547.424546124376,196.547019098209,30.7767757739075
Soshangane,M,EA,26169,2008-01-01T00:51:13Z,2016-03-01T03:28:45Z,2982.10939814815,8.16457056303394,2.73504377696253,1.00138888888889,Klaserie Private Nature Reserve,300443,limpopo,1425.10994328575,422.437812438302,49.7311137839017
Striburus,M,EA,12252,2008-01-01T00:00:29Z,2010-10-09T12:00:50Z,1012.50024305556,2.7720745874211,1.98351202622915,1.005,Timbavati Private Nature Reserve,555564070,limpopo,1244.56508243199,366.945577298923,50.3068323631861
Tshembo,M,EA,17140,2019-07-03T14:06:18Z,2021-08-06T04:00:12Z,764.579097222222,2.09330348315461,1.07065163272848,1.00027777777778,Limpopo,20295,limpopo,2434.15587403866,616.524668024177,73.8249272171051
Umbabat,F,EA,75836,2008-07-03T07:00:39Z,2021-10-14T04:00:07Z,4850.87462962963,13.2809709230106,1.53518812040761,1,Klaserie Private Nature Reserve,300443,limpopo,2422.16043872013,627.593104048257,64.925055469493
Wessa (Infinite),M,EA,50290,2008-01-01T00:00:26Z,2021-12-30T21:00:40Z,5112.87516203704,13.9982892868913,2.44007643597783,1.00611111111111,Kruger National Park,873,limpopo,4799.25036673043,808.58506088818,102.34634595616
Winslow,M,EA,5697,2017-07-26T14:00:32Z,2020-04-12T02:00:33Z,990.500011574074,2.71184123634243,4.17345510494694,4,Limpopo,20295,limpopo,4224.23779167617,1752.14033925542,91.4107069435931
Yvonne (Koeleria),F,EA,47079,2008-01-01T00:38:54Z,2016-05-10T15:00:49Z,3052.59855324074,8.35755935178848,1.55619111427371,1,Timbavati Private Nature Reserve,555564070,limpopo,2007.69228210109,491.698851434233,62.1610614463237
ele1,F,SCJ,5062,2009-08-06T07:49:00Z,2012-01-18T09:00:00Z,895.049305555556,2.45051144573732,4.24445432391491,1,Hwange,1991,chobe,3922.42013483839,518.872940681776,102.032246212989
ele10,F,SCJ,4753,2009-08-05T12:10:00Z,2012-01-18T10:22:27Z,895.9253125,2.4529098220397,4.52487531565657,1,Hwange,1991,chobe,5381.27304539146,685.705263781548,102.162509147485
ele11,F,SCJ,41851,2012-11-14T20:26:05Z,2015-08-22T16:24:32Z,1010.83225694444,2.76750789033387,0.57968874950219,0.5,Hwange,1991,chobe,9636.06950894559,1021.12762591709,152.567201241777
ele12,F,SCJ,32771,2012-11-12T09:01:11Z,2014-11-23T11:12:04Z,741.090891203704,2.02899627981849,0.542758052758282,0.500277777777778,Hwange,1991,chobe,857.579181586358,274.295465927936,40.0659872197907
ele13,F,SCJ,28767,2012-11-12T11:01:34Z,2014-12-05T13:53:13Z,753.119201388889,2.06192799832687,0.62834112609794,0.5,Hwange,1991,chobe,320.04679309797,119.837098543112,23.0857115367426
ele14,F,SCJ,36033,2012-11-10T09:30:34Z,2015-02-06T10:47:34Z,818.053472222222,2.23970834283976,0.544884639579633,0.5,Hwange,1991,chobe,10166.7831482411,1546.53361553408,189.584726599572
ele15,F,SCJ,41252,2012-11-11T13:31:14Z,2015-10-15T08:13:32Z,1067.779375,2.92342060232717,0.621238394220746,0.500277777777778,Hwange,1991,chobe,3193.32911736145,600.449491224602,86.8191568993693
ele16,F,SCJ,38926,2012-11-10T08:23:33Z,2015-03-23T08:35:14Z,863.008113425926,2.36278744264456,0.532105195175908,0.5,Hwange,1991,chobe,2796.27302361782,424.864380242471,71.4713974608117
ele17,F,SCJ,42748,2012-11-13T08:19:34Z,2015-10-15T08:09:32Z,1065.99303240741,2.91852986285396,0.598494228314918,0.500277777777778,Hwange,1991,chobe,2309.47931168668,439.424114215959,66.6413880995636
ele18,F,SCJ,40087,2012-11-11T11:53:07Z,2015-06-07T17:20:53Z,938.227615740741,2.56872721626486,0.561728852411759,0.500277777777778,Hwange,1991,chobe,7638.35781340566,952.130113218924,146.314068830697
ele19,F,SCJ,43360,2012-11-11T11:15:05Z,2015-10-15T08:45:32Z,1067.89614583333,2.92374030344513,0.591100059964483,0.500277777777778,Hwange,1991,chobe,2189.06567045952,476.316626439566,63.237613396695
ele2,F,SCJ,1996,2009-08-10T09:00:00Z,2010-11-23T11:11:59Z,470.091655092593,1.28704080791949,5.65523795600111,1.00138888888889,Hwange,1991,chobe,939.054896228615,216.329952319375,51.0972813148668
ele20,F,SCJ,43968,2012-11-12T14:17:33Z,2015-10-15T08:18:32Z,1066.75068287037,2.92060419677035,0.582300734389176,0.500277777777778,Hwange,1991,chobe,7659.4356301173,919.584253477601,180.415110880948
ele21,F,SCJ,2720,2012-11-10T10:12:10Z,2014-10-09T05:44:24Z,697.814050925926,1.91051074859939,6.15944730497323,2.50166666666667,Hwange,1991,chobe,11098.1347779688,1733.8381414125,186.029094038911
ele22,F,SCJ,39914,2012-11-13T09:32:04Z,2021-08-15T10:01:31Z,3197.02045138889,8.7529649593125,1.92239347664504,0.500277777777778,Hwange,1991,chobe,4362.00061071693,815.434350270317,92.1796803261337
ele23,F,SCJ,23315,2012-11-13T05:44:06Z,2014-03-12T19:33:04Z,484.575671296296,1.32669588308363,0.498834010084546,0.5,Hwange,1991,chobe,4786.83235910173,506.642336756663,97.4809932280644
ele24,F,SCJ,20402,2014-12-05T17:07:00Z,2017-11-16T15:23:00Z,1076.92777777778,2.94846756407331,1.26691175269186,1,Hwange,1991,chobe,1821.94947277223,637.011575405882,55.9341841180701
ele25,F,SCJ,23121,2014-11-07T14:39:00Z,2017-09-29T07:31:00Z,1056.70277777778,2.89309453190357,1.09692329873126,1,Hwange,1991,chobe,1375.60897697429,437.103770607908,54.5127587139767
ele26,F,SCJ,19465,2014-11-06T07:17:00Z,2017-10-04T08:20:00Z,1063.04375,2.91045516769336,1.31078144266338,1,Hwange,1991,chobe,2110.67541701908,530.688615227977,78.5174731984622
ele27,F,SCJ,22472,2014-12-04T14:59:00Z,2017-11-16T14:40:00Z,1077.98680555556,2.9513670241083,1.1513365374631,1,Hwange,1991,chobe,976.436815199482,452.289849087481,41.7017963787456
ele28,F,SCJ,16974,2014-12-04T18:12:00Z,2017-01-13T06:58:00Z,770.531944444444,2.10960149060765,1.0895402502013,1,Hwange,1991,chobe,1491.89785717568,472.539783164002,53.4804318118512
ele29,F,SCJ,8649,2014-11-11T00:27:00Z,2016-05-26T10:55:00Z,562.436111111111,1.53986614951707,1.56087727412889,1,Hwange,1991,chobe,1474.53099669226,435.288150165025,63.3314081005202
ele3,F,SCJ,2303,2009-08-01T11:29:00Z,2010-12-06T09:44:36Z,491.9275,1.34682409308693,5.128696785404,1,Hwange,1991,chobe,488.889483559471,162.022432306975,30.2363314760982
ele30,F,SCJ,16871,2015-09-22T15:54:00Z,2017-10-04T14:46:00Z,742.952777777778,2.03409384744087,1.0569571230982,1,Hwange,1991,chobe,4896.76203252307,480.412221004937,117.339696490432
ele31,F,SCJ,24102,2014-11-07T09:32:00Z,2017-11-16T15:16:00Z,1105.23888888889,3.02597916191345,1.10060716706084,1,Hwange,1991,chobe,4848.59650209024,1196.55892611937,115.967384366223
ele32,F,SCJ,18436,2014-12-03T04:47:00Z,2017-09-27T20:34:00Z,1029.65763888889,2.81904897710853,1.34048187324835,1,Hwange,1991,chobe,2045.01348420189,590.007465555105,71.8815400315613
ele33,F,SCJ,6614,2019-10-04T08:01:08Z,2021-08-12T04:01:08Z,677.833333333333,1.85580652521104,2.46000302434599,1.00666666666667,Hwange,1991,chobe,5879.45087912885,783.548118764174,113.104793684688
ele34,F,SCJ,8682,2019-09-30T08:00:38Z,2021-08-12T13:01:08Z,682.208680555556,1.86778557304738,1.88607399301156,1.00666666666667,Hwange,1991,chobe,10287.8282762623,972.338389085081,209.489168370387
ele35,F,SCJ,7005,2019-09-30T08:01:26Z,2021-08-11T13:01:21Z,681.208275462963,1.86504661317717,2.33423738022717,1.00666666666667,Hwange,1991,chobe,10683.0139467339,588.935771218986,187.141299017108
ele36,F,SCJ,7039,2019-10-03T08:01:36Z,2021-08-12T07:00:38Z,678.957662037037,1.85888476943747,2.31528614505383,1.00694444444444,Hwange,1991,chobe,7460.05697905458,944.352162568804,142.155083725859
ele37,F,SCJ,7678,2019-10-03T10:01:02Z,2021-08-12T10:00:37Z,678.999710648148,1.8589998922605,2.12270327674294,1.00694444444444,Hwange,1991,chobe,1786.09488820415,572.44579455524,66.2449767673861
ele4,F,SCJ,12638,2009-08-04T11:31:00Z,2011-12-21T02:02:02Z,868.604884259259,2.378110566076,1.6496413090308,0.501388888888889,Hwange,1991,chobe,834.228315974232,198.742319309413,37.7451163531482
ele5,F,SCJ,4378,2009-08-01T11:33:00Z,2012-01-19T17:04:54Z,901.230486111111,2.46743459578675,4.94163391973193,0.995833333333333,Hwange,1991,chobe,892.587633590185,173.182128063867,42.0326545709715
ele6,F,SCJ,4980,2009-07-30T19:36:00Z,2011-12-19T09:46:31Z,871.590636574074,2.3862851104013,4.20128043337573,1,Hwange,1991,chobe,726.714189553373,281.378750639762,34.9872263566517
ele7,F,SCJ,5116,2009-08-06T11:37:00Z,2012-01-18T09:48:57Z,894.924965277778,2.45017102060993,4.1990614206582,1,Hwange,1991,chobe,899.226487259685,306.371200410832,37.9030372786396
ele8,F,SCJ,3108,2009-08-07T11:37:00Z,2011-10-11T19:35:48Z,795.3325,2.17750171115674,6.14354039266173,1,Hwange,1991,chobe,9295.00975950914,857.773366807131,223.13215928993
ele9,F,SCJ,5041,2009-08-01T11:39:00Z,2012-01-18T10:21:22Z,899.946087962963,2.46391810530585,4.2854575617284,1,Hwange,1991,chobe,1914.7607836966,410.875829143119,63.4677065659071
hip_33833,F,SCJ_EKZNW,16645,2022-10-18T16:03:00Z,2025-05-31T04:01:00Z,955.498611111111,2.61601262453419,1.37779179684371,1,,,kzn,826.607241175583,232.737789823036,57.9879207283605
hip_33838,F,SCJ_EKZNW,9728,2022-10-17T10:02:00Z,2025-05-29T14:01:00Z,955.165972222222,2.61510190889041,2.35673726054625,1,,,kzn,655.172911185669,147.814034167737,41.5679899958718
hip_33839,F,SCJ_EKZNW,24832,2022-10-17T01:00:00Z,2025-05-31T23:00:00Z,957.916666666667,2.62263289984029,0.925858805525351,1,,,kzn,394.410620996483,143.734327824084,26.9876681219541
hip_34215,F,SCJ_EKZNW,14787,2022-10-17T16:01:00Z,2025-05-31T10:02:00Z,956.750694444444,2.61944064187391,1.55295662563686,1,,,kzn,726.25315876532,159.040830697424,52.7325726907184
hip_34216,F,SCJ_EKZNW,18625,2022-10-17T01:00:00Z,2025-05-31T23:00:00Z,957.916666666667,2.62263289984029,1.23442869415808,1,,,kzn,410.374661197738,125.200344647887,27.3548112254968
hip_34218,F,SCJ_EKZNW,18564,2022-10-17T01:00:00Z,2025-05-31T18:00:00Z,957.708333333333,2.62206251425964,1.23821580563487,1,,,kzn,505.183061601486,182.120060706766,34.4993045402517
